id,score_tag,agreement,subjectivity,confidence,irony,anger,joy,fear,sadness,surprise,class
882,P+,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.063400723,0.467424452,0.058253907,0.211848885,0.199072048,3
883,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.282858253,0.229931593,0.08427465,0.225401908,0.177533597,3
884,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.659270465,0.030490855,0.053795364,0.233363822,0.023079477,3
885,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.61663717,0.01441937,0.051428676,0.271579385,0.045935407,3
886,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.605987012,0.060755335,0.033476409,0.255587459,0.044193815,3
887,P,AGREEMENT,SUBJECTIVE,80,IRONIC,0.386726499,0.082045615,0.096416771,0.398652077,0.036159057,3
888,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.495702803,0.03785105,0.066124469,0.318050623,0.082271039,3
889,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.089377202,0.344111025,0.064264983,0.317370683,0.184876099,3
890,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.495890528,0.100895949,0.058751527,0.197733015,0.146728992,3
891,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.478221595,0.102482393,0.036073323,0.228925779,0.15429689,3
892,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.357746422,0.09739805,0.070971236,0.401510417,0.072373882,3
893,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.741774738,0.120233625,0.037299998,0.082301296,0.018390371,3
894,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.626890719,0.049318306,0.092214547,0.212520748,0.019055724,3
895,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.582228541,0.097756982,0.076290563,0.221076146,0.022647696,3
896,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.442506462,0.157153606,0.167037368,0.206174508,0.027128043,3
897,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.270026207,0.15413633,0.062983945,0.436631382,0.076222196,3
898,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.335234165,0.025186848,0.059768237,0.483083606,0.09672711,3
899,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.526524007,0.049217034,0.125361711,0.280487329,0.018409956,3
900,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.572343051,0.05448154,0.169401988,0.165526837,0.038246587,3
901,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.169892326,0.094158933,0.150596231,0.436118305,0.14923422,3
902,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.099199742,0.207128212,0.124344669,0.38552618,0.183801174,3
903,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.376531422,0.082997911,0.051226832,0.315377116,0.173866749,3
904,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.590888798,0.084237844,0.156654969,0.136478826,0.031739578,3
905,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.536904812,0.060992643,0.046958566,0.305005312,0.050138686,3
906,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.562565327,0.086926833,0.076219328,0.242994577,0.031293917,3
907,P,AGREEMENT,SUBJECTIVE,79,IRONIC,0.583705723,0.088430986,0.047091331,0.199011952,0.081760034,3
908,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.604612052,0.016007392,0.016488314,0.229188621,0.133703664,3
909,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.476282418,0.08866138,0.081732452,0.330350488,0.022973305,3
910,NEU,AGREEMENT,SUBJECTIVE,82,IRONIC,0.520538688,0.079720043,0.089525759,0.205532581,0.104682945,3
911,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.153139353,0.33356756,0.093661763,0.376647592,0.04298377,3
912,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.441195548,0.154001102,0.08965338,0.240528226,0.074621737,3
913,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.396653056,0.079100303,0.210756838,0.284329534,0.0291603,3
914,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.393951982,0.060870513,0.044400737,0.179993719,0.320783019,3
915,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.19524309,0.228440255,0.079135165,0.410634518,0.086547047,3
916,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.623637199,0.099664524,0.08207462,0.181947365,0.012676239,3
917,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.742707551,0.016275451,0.019414162,0.211345389,0.010257424,3
918,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.516166449,0.042071454,0.043101411,0.331611544,0.067049116,3
919,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.391426682,0.09900143,0.067491636,0.384661198,0.057419118,3
920,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.742698431,0.023972206,0.026767373,0.191654891,0.014907178,3
921,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.274133742,0.128171891,0.045175213,0.325772941,0.226746187,3
922,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.362602085,0.017838003,0.387815475,0.214024842,0.017719658,3
923,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.188940421,0.035664417,0.051392943,0.367575467,0.356426746,3
924,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.33953166,0.135846227,0.065454677,0.322981238,0.136186197,3
925,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.308625638,0.336826503,0.087672234,0.217538089,0.049337525,3
926,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.367649943,0.055097904,0.067021281,0.2605564,0.249674499,3
927,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.385175884,0.122701675,0.054098904,0.346718252,0.091305271,3
928,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.724554062,0.037538081,0.042859465,0.166926265,0.028122108,3
929,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.108392596,0.144994527,0.02671227,0.3952806,0.324620008,3
930,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.186920553,0.387295783,0.039484218,0.197972894,0.188326567,3
931,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.155093327,0.63656795,0.081038706,0.115969427,0.011330624,3
932,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.500100076,0.091157116,0.029735293,0.104873754,0.274133801,3
933,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.294910014,0.07896921,0.363083899,0.260462165,0.002574698,3
934,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.372017413,0.240340143,0.057800706,0.267538697,0.062303066,3
935,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,undefined,undefined,undefined,undefined,undefined,3
936,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.500116289,0.065081201,0.018953308,0.129868791,0.285980403,3
937,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.429734588,0.103577435,0.12377356,0.322951406,0.019962981,3
938,P+,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.835982442,0.021144178,0.009371845,0.112539016,0.020962453,3
939,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.559920907,0.089909367,0.075787604,0.204967827,0.069414288,3
940,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.573896229,0.01456417,0.03437265,0.336594045,0.040572986,3
941,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.292367727,0.124698535,0.243782416,0.246769041,0.092382312,3
942,NEU,DISAGREEMENT,SUBJECTIVE,71,IRONIC,0.529335618,0.038718451,0.123613976,0.297333091,0.010998831,3
943,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.472222209,0.139712587,0.054703556,0.325452268,0.007909405,3
944,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.084788829,0.501909018,0.246735752,0.11558497,0.050981432,3
945,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.068946563,0.043127347,0.020239517,0.46291697,0.404769659,3
946,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.526682675,0.082909182,0.097423568,0.2654607,0.027523905,3
947,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.474880993,0.08855579,0.063212216,0.290302396,0.083048612,3
948,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.332353264,0.020375619,0.10457807,0.516640067,0.02605295,3
949,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.455928117,0.152807072,0.084254242,0.231230438,0.075780153,3
950,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.1866301,0.338748813,0.060757313,0.323232532,0.090631261,3
951,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.617285848,0.053236369,0.054308414,0.26046139,0.014707923,3
952,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.439550817,0.091414526,0.072471276,0.336602807,0.059960574,3
953,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.421186298,0.051550783,0.05286321,0.302693218,0.171706498,3
954,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.353414059,0.296700329,0.052116562,0.178045392,0.1197237,3
955,NEU,DISAGREEMENT,SUBJECTIVE,82,IRONIC,undefined,undefined,undefined,undefined,undefined,3
956,N,AGREEMENT,SUBJECTIVE,82,IRONIC,0.62746489,0.022230392,0.036670282,0.288926661,0.024707753,3
957,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.30655098,0.298759639,0.058099855,0.278105617,0.058483958,3
958,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.652033091,0.134018958,0.061524242,0.093460709,0.058963008,3
959,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.219600871,0.121325254,0.017708275,0.226155534,0.415210009,3
960,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.440110475,0.09685342,0.076620087,0.277684957,0.108731084,3
961,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.477057099,0.154753551,0.065587141,0.278383493,0.024218764,3
962,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.43249172,0.087070405,0.036344998,0.339968085,0.104124784,3
963,N,DISAGREEMENT,SUBJECTIVE,72,IRONIC,0.497545928,0.11848785,0.066660643,0.228515565,0.088789999,3
964,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.501193345,0.057687148,0.082038604,0.338609219,0.020471713,3
965,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.222645536,0.195049226,0.076502457,0.463138223,0.042664543,3
966,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.126037821,0.397861958,0.10438171,0.322280169,0.049438342,3
967,N,AGREEMENT,SUBJECTIVE,82,IRONIC,0.272432327,0.036092654,0.475465208,0.188700736,0.027309103,3
968,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.795410395,0.033803377,0.021651626,0.139240712,0.009893967,3
969,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.103300296,0.627052367,0.061966695,0.153204665,0.054475918,3
970,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.632975876,0.045398246,0.03784477,0.240677714,0.043103375,3
971,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.353531361,0.28923592,0.051086031,0.238377392,0.067769296,3
972,P+,AGREEMENT,SUBJECTIVE,80,IRONIC,0.029752703,0.452664047,0.01043804,0.056295611,0.450849622,3
973,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.455563486,0.226721942,0.037783612,0.121222138,0.158708841,3
974,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.415984988,0.052462101,0.082749493,0.42190057,0.026902856,3
975,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.411322176,0.194959134,0.121145174,0.220377922,0.052195586,3
976,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.181523278,0.124037743,0.204582363,0.193608999,0.296247661,3
977,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.247718155,0.058797494,0.092026331,0.563388109,0.038069949,3
978,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.605094016,0.085381866,0.048572168,0.232380122,0.028571846,3
979,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.627402604,0.069196954,0.107376888,0.190062329,0.005961212,3
980,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.615722597,0.079400413,0.021043107,0.18861413,0.095219769,3
981,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.268278033,0.260591596,0.079370499,0.33829388,0.053465981,3
982,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.273519367,0.152549878,0.023252659,0.262056261,0.288621813,3
983,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.64603585,0.037751969,0.039492212,0.183633149,0.093086861,3
984,NEU,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.675270796,0.013984291,0.015342161,0.287822515,0.007580192,3
985,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.411424994,0.050914299,0.078445047,0.441035867,0.018179758,3
986,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.616303086,0.084205419,0.068406358,0.201161429,0.029923692,3
987,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.331045568,0.174751103,0.065697595,0.387161881,0.041343819,3
988,P,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.532864153,0.049090277,0.111152947,0.290802568,0.016090088,3
989,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.520657122,0.052862734,0.105047204,0.309704304,0.011728696,3
990,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.590232611,0.105194069,0.04188697,0.248495057,0.014191323,3
991,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.082656384,0.561704874,0.053844504,0.281786621,0.020007633,3
992,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.709470391,0.04874327,0.045567077,0.182394832,0.013824464,3
993,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.72905165,0.034072101,0.101285994,0.119331829,0.016258458,3
994,N+,AGREEMENT,OBJECTIVE,90,NONIRONIC,0.425178885,0.115617163,0.119810238,0.307696402,0.031697284,3
995,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.749123752,0.028151218,0.059387214,0.143048629,0.020289131,3
996,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.286714733,0.120391592,0.327841341,0.238445297,0.026607033,3
997,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.130635321,0.442134291,0.039765116,0.138680071,0.248785213,3
998,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.154244214,0.194671616,0.229433686,0.347747415,0.073903024,3
999,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.082200989,0.318964869,0.02285552,0.095761135,0.480217487,3
1000,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.182347462,0.179515332,0.321066737,0.262836039,0.054234445,3
1001,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.529819369,0.085559994,0.101310335,0.206721038,0.076589294,4
1002,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.795894265,0.041131146,0.018549349,0.130955651,0.013469554,4
1003,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.211137444,0.398950249,0.052596726,0.258871496,0.078444071,4
1004,N,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.249702483,0.040026754,0.022568718,0.239515275,0.448186725,4
1005,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.469009399,0.213102907,0.062061675,0.196839094,0.05898698,4
1006,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.648305953,0.150093094,0.015772149,0.140166417,0.045662384,4
1007,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.058451146,0.637694418,0.050305549,0.157034546,0.096514359,4
1008,P,DISAGREEMENT,SUBJECTIVE,90,NONIRONIC,0.108136095,0.435513556,0.139915928,0.226084769,0.090349585,4
1009,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.139979631,0.133508608,0.311741114,0.29042834,0.1243423,4
1010,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.199030161,0.339541584,0.077667654,0.218151629,0.165609002,4
1011,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.082759991,0.448650658,0.03927955,0.103397161,0.325912625,4
1012,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.591911435,0.120997965,0.048121542,0.187866166,0.051102914,4
1013,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.30232206,0.152652383,0.090195894,0.432078332,0.022751337,4
1014,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.575205386,0.10105516,0.039806139,0.163225472,0.120707825,4
1015,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.467345536,0.139653608,0.094082728,0.276496857,0.022421299,4
1016,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.277801245,0.066874698,0.074077681,0.548291683,0.032954682,4
1017,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.393520653,0.272573858,0.053998895,0.262950003,0.016956558,4
1018,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.337571084,0.112483643,0.080036677,0.44159627,0.028312376,4
1019,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.616737664,0.144586384,0.030862233,0.17891477,0.028898945,4
1020,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.036291316,0.711442113,0.053615041,0.055038285,0.143613249,4
1021,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.148050487,0.474251986,0.085256241,0.166724682,0.125716582,4
1022,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.094605587,0.552533388,0.141380087,0.140822843,0.070658065,4
1023,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.485631227,0.277944148,0.066373922,0.140224189,0.029826559,4
1024,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.080379449,0.622222781,0.038343783,0.092195392,0.166858539,4
1025,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.315107942,0.174098209,0.103615984,0.304945618,0.102232195,4
1026,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.481526345,0.060319018,0.05199492,0.289212286,0.11694745,4
1027,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.231729388,0.199200481,0.067360051,0.325873166,0.175836936,4
1028,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.77826035,0.077347361,0.043795191,0.078212395,0.022384774,4
1029,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.447498947,0.184877872,0.087653369,0.250334918,0.029634912,4
1030,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.642526686,0.021236835,0.028897474,0.219374388,0.087964632,4
1031,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.751178265,0.046873849,0.049077116,0.141035795,0.011835005,4
1032,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.697591424,0.065166511,0.072779536,0.132726207,0.031736393,4
1033,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.143177569,0.335353106,0.131201521,0.250600904,0.139666885,4
1034,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.463959813,0.136390224,0.173428327,0.211361736,0.014859839,4
1035,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.479925513,0.097019345,0.051147766,0.277423501,0.094483793,4
1036,N,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.8490206,0.033244707,0.029829638,0.078363121,0.009541935,4
1037,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.685170889,0.051720265,0.043911323,0.198963881,0.020233598,4
1038,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.529569447,0.207988396,0.035002667,0.17563054,0.051808979,4
1039,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.328207672,0.177910447,0.09629263,0.249550104,0.148039207,4
1040,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.196275309,0.306182146,0.12840192,0.257341236,0.111799367,4
1041,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.330315441,0.045225285,0.053615518,0.544580281,0.026263487,4
1042,NEU,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.593686342,0.136304796,0.070523791,0.174777448,0.024707565,4
1043,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.600266099,0.052772656,0.028867144,0.277058542,0.041035529,4
1044,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.236341685,0.200319618,0.170729756,0.233443707,0.159165174,4
1045,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.402056217,0.290121824,0.030830625,0.188091472,0.088899903,4
1046,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.49662751,0.146879956,0.035021704,0.290210575,0.031260248,4
1047,NEU,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.573756635,0.088277213,0.058745682,0.233607769,0.045612693,4
1048,N,DISAGREEMENT,SUBJECTIVE,82,NONIRONIC,0.635792255,0.106706418,0.07851766,0.159549117,0.019434553,4
1049,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.481425643,0.097475961,0.06121764,0.223594069,0.136286706,4
1050,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.356752694,0.113329217,0.064414635,0.33960253,0.125900924,4
1051,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.396977752,0.087405145,0.10147509,0.359436452,0.054705542,4
1052,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.451705366,0.048816882,0.038692292,0.344381511,0.11640396,4
1053,P+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.521718144,0.043042321,0.068448283,0.283931047,0.082860187,4
1054,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.32387808,0.350963116,0.093955576,0.2076419,0.023561353,4
1055,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.073862545,0.495971918,0.045464285,0.191587567,0.193113685,4
1056,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.165260985,0.214348078,0.058407042,0.253441215,0.308542699,4
1057,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.698236763,0.052929796,0.10269735,0.097123377,0.049012683,4
1058,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.273305774,0.30889535,0.0250175,0.182715416,0.210065946,4
1059,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.386196673,0.219642475,0.067840301,0.261556447,0.064764112,4
1060,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.204195812,0.197401911,0.035099521,0.350609928,0.212692767,4
1061,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.085852057,0.31889829,0.061429918,0.252752006,0.281067699,4
1062,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.211940482,0.18120268,0.330689967,0.240876108,0.035290781,4
1063,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.332616925,0.284763336,0.071411714,0.295352042,0.01585597,4
1064,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.28431505,0.35852626,0.080992058,0.244338289,0.031828377,4
1065,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.666271806,0.06439551,0.032419983,0.193728775,0.043183904,4
1066,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.546953619,0.132165924,0.061421148,0.223924622,0.035534669,4
1067,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.473363161,0.150305346,0.089348853,0.169681311,0.117301308,4
1068,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.383444339,0.046560489,0.018018395,0.305907041,0.2460697,4
1069,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.111075416,0.293707073,0.0731005,0.215981573,0.306135416,4
1070,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.278624833,0.244128451,0.035343222,0.355403006,0.086500436,4
1071,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.438279152,0.133169547,0.081630692,0.268996835,0.07792373,4
1072,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.638865829,0.12347538,0.043989345,0.174060524,0.019608961,4
1073,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.633036017,0.109640442,0.039028041,0.172797263,0.045498196,4
1074,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.191400155,0.39316842,0.083099648,0.220612839,0.11171893,4
1075,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.603759289,0.130237147,0.041568533,0.177662849,0.046772201,4
1076,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.561129212,0.10621275,0.077279799,0.197731256,0.057646971,4
1077,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.572825253,0.058400813,0.044258051,0.174923643,0.149592251,4
1078,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.571281731,0.056133572,0.035841711,0.30503732,0.031705648,4
1079,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.51357913,0.105379358,0.128888458,0.224238694,0.027914353,4
1080,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.343063235,0.230510831,0.095281541,0.301915526,0.029228842,4
1081,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.520276785,0.049729884,0.061751489,0.183537826,0.184703961,4
1082,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.195519894,0.280827224,0.05897814,0.355681181,0.108993597,4
1083,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.354708135,0.254500061,0.132240921,0.223262787,0.035288095,4
1084,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.179706857,0.485436261,0.095671237,0.178651184,0.060534433,4
1085,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.050766766,0.70374167,0.071523741,0.100869209,0.073098645,4
1086,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.392344207,0.094279304,0.050346293,0.345628738,0.117401458,4
1087,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.146793589,0.292750359,0.059684597,0.270633101,0.230138376,4
1088,P+,AGREEMENT,SUBJECTIVE,96,NONIRONIC,0.106026441,0.653146744,0.064554118,0.152196199,0.024076467,4
1089,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.500716865,0.120902315,0.095060378,0.201488629,0.081831776,4
1090,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.206152454,0.53932035,0.030237393,0.17469357,0.04959622,4
1091,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.105420828,0.251013786,0.072808281,0.494551063,0.076206051,4
1092,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.758355021,0.042554043,0.011784971,0.098684065,0.088621885,4
1093,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.604893208,0.101741195,0.042592019,0.172547281,0.078226209,4
1094,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.108150803,0.270981103,0.157571957,0.320423603,0.142872512,4
