id,score_tag,agreement,subjectivity,confidence,irony,anger,joy,fear,sadness,surprise,noAlphanumerics,negation_words,word_number,misspelled,extraversion,openness,agreeableness,conscientiousness,class
563,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.450759768,0.013431205,0.084503025,0.439241648,0.012064383,99,55,93,4,0.467303573,0.492949123,0.489833886,0.508811729,2
564,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.28967464,0.210624009,0.057012189,0.337410539,0.105278619,104,0,101,3,0.514447099,0.469124676,0.478129732,0.508243986,2
565,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.539276958,0.057215828,0.026705233,0.193002015,0.183800027,57,0,51,3,0.58238915,0.481417113,0.487288821,0.502202662,2
566,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.910909653,0.002106258,0.009384153,0.076313183,0.001286757,111,11,109,0,0.423531302,0.650211551,0.357403081,0.482884222,2
567,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.652033269,0.014098334,0.075679436,0.189883724,0.068305232,146,0,145,4,0.428517273,0.49016035,0.414004931,0.542705276,2
568,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.456795335,0.167121127,0.047107466,0.283653796,0.045322303,94,33,90,1,0.586096317,0.550521825,0.442180659,0.499839191,2
569,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.686039269,0.060761351,0.045453813,0.200036809,0.007708732,99,11,97,4,0.412114932,0.480484269,0.532202544,0.513796083,2
570,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.814178586,0.009898094,0.03330408,0.113782734,0.028836472,250,66,241,1,0.571522346,0.510248774,0.494297206,0.441509269,2
571,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.231141612,0.055102181,0.085622743,0.59483403,0.033299394,108,11,106,7,0.525028344,0.533228966,0.363395031,0.512803288,2
572,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.257337034,0.112716682,0.086818926,0.43881917,0.104308218,122,0,120,0,0.509128007,0.489537837,0.481229689,0.48474441,2
573,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.678504586,0.046010703,0.046265651,0.154353008,0.074866064,233,44,227,2,0.603075544,0.535196357,0.478979906,0.483990221,2
574,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.767467856,0.030245695,0.024997316,0.15703474,0.020254366,85,11,82,3,0.40578776,0.536300949,0.427634395,0.500602147,2
575,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.679353774,0.037078451,0.069163457,0.189092636,0.025311606,23,0,22,0,0.528081249,0.460914878,0.516748115,0.526885871,2
576,N,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.792845845,0.047359027,0.018975817,0.116583601,0.024235684,78,0,76,0,0.509641368,0.629149422,0.419170604,0.454053588,2
577,P,AGREEMENT,SUBJECTIVE,89,NONIRONIC,0.344982147,0.089569479,0.038920552,0.437414289,0.089113466,62,0,61,0,0.543108221,0.552539682,0.468206982,0.498620532,2
578,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.334745944,0.106716111,0.167926326,0.362623155,0.027988467,124,22,121,1,0.566386189,0.505574585,0.486195137,0.471107888,2
579,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.574271977,0.026175193,0.166285813,0.211310774,0.021956276,38,0,37,1,0.57486656,0.507481846,0.506497627,0.474521246,2
580,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.79102397,0.003806439,0.009026537,0.189705849,0.006437184,56,0,55,3,0.494609404,0.380435049,0.4506956,0.543215188,2
581,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.926432133,0.001531952,0.008151833,0.056852385,0.007031731,71,0,69,1,0.453188365,0.523552711,0.458245624,0.50796598,2
582,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.350606173,0.013894611,0.015023505,0.35840106,0.26207462,158,55,150,4,0.514684276,0.447403351,0.550196306,0.517581623,2
583,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.716234207,0.015857324,0.039107703,0.218022257,0.010778502,115,22,108,9,0.526402566,0.498385761,0.470445962,0.500086408,2
584,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.634233415,0.040328082,0.039847232,0.269909173,0.015682094,228,11,226,2,0.579916224,0.491015424,0.642900538,0.509112589,2
585,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.155120879,0.047339994,0.068841971,0.631705403,0.096991777,87,0,85,1,0.570852202,0.494318957,0.529094888,0.547803684,2
586,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.315067023,0.092333928,0.092302836,0.462635309,0.037660874,105,44,100,1,0.561028952,0.4708549,0.525766579,0.526143328,2
587,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.373773962,0.060402215,0.09841577,0.460073531,0.007334528,215,0,213,5,0.564981358,0.52982192,0.408612403,0.497426535,2
588,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.385179281,0.163198218,0.072179079,0.36757654,0.011866841,167,11,164,4,0.631226546,0.491859872,0.397369465,0.474729669,2
589,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.235979319,0.339920282,0.055600159,0.336636782,0.031863485,149,33,145,0,0.514000999,0.459654232,0.4319358,0.543577941,2
590,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.196999341,0.090722956,0.102232181,0.550920606,0.059124961,79,0,78,3,0.542088826,0.51287977,0.595541582,0.47014436,2
591,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.806462884,0.017614577,0.049171515,0.11929398,0.007457049,83,11,80,2,0.391032602,0.67235225,0.295448634,0.510152759,2
592,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.478334188,0.156354994,0.120840214,0.225296304,0.01917433,106,11,103,3,0.480580074,0.520388569,0.321785673,0.540214289,2
593,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.620474935,0.075805016,0.056612622,0.157588646,0.089518793,199,11,193,8,0.463745654,0.471265653,0.436869893,0.531434407,2
594,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.728221714,0.069095664,0.042110354,0.129813328,0.030758968,140,88,129,1,0.407559941,0.479243192,0.395086088,0.553658131,2
595,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.494999766,0.04696703,0.102771409,0.32437259,0.030889194,147,0,146,2,0.584693781,0.514700929,0.437317904,0.492550034,2
596,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.28646332,0.20892635,0.052634858,0.419046521,0.032928977,135,0,133,4,0.508923156,0.4796621,0.48872883,0.529580083,2
597,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.251440436,0.375880539,0.067257032,0.205040932,0.100381069,159,11,149,1,0.53647137,0.584257412,0.42337892,0.481226945,2
598,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.50723803,0.121181011,0.047041312,0.269546151,0.054993521,165,0,155,8,0.480193281,0.538308473,0.488819834,0.499973096,2
599,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.489723116,0.032520004,0.10643515,0.35578844,0.015533281,202,11,189,3,0.499572337,0.576230046,0.492178506,0.516413772,2
600,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.667380869,0.063498512,0.096519656,0.146269724,0.026331278,98,0,97,3,0.52358592,0.53324869,0.417426745,0.531853728,2
601,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.793751776,0.01227108,0.034440771,0.156566247,0.002970139,125,0,104,1,0.588232067,0.416722673,0.455267826,0.502915427,2
602,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.553296328,0.068556212,0.061415371,0.226946652,0.089785382,131,11,129,2,0.540519193,0.519948978,0.428304284,0.523777583,2
603,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.357917726,0.068054378,0.048593514,0.510109067,0.0153253,119,0,115,6,0.549874403,0.503830803,0.519176347,0.493621669,2
604,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.553957999,0.046253242,0.124997661,0.262347013,0.012444113,78,22,72,1,0.529166469,0.453496894,0.45285354,0.534476394,2
605,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.368184984,0.056207873,0.066767737,0.476617992,0.032221429,70,0,67,0,0.449590407,0.487786964,0.354889258,0.547654231,2
606,N,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.682031453,0.066146366,0.039104346,0.180639371,0.032078449,129,11,127,1,0.440221246,0.706810395,0.252642341,0.506872066,2
607,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.783250332,0.005506037,0.018908596,0.159903795,0.03243129,123,0,122,2,0.430120872,0.581745342,0.338000273,0.515619347,2
608,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.521401525,0.068265758,0.091160089,0.251176178,0.06799645,96,22,92,0,0.505123241,0.461476125,0.495376539,0.527526579,2
609,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.475276291,0.090005852,0.161405072,0.233971938,0.039340828,104,0,101,3,0.419816094,0.503650061,0.401948173,0.524927973,2
610,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.600098312,0.031823654,0.060399666,0.268586546,0.039091844,133,0,131,1,0.453893805,0.493442135,0.409204737,0.542334261,2
611,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.647815943,0.022296404,0.164651707,0.160895437,0.004340535,74,11,72,1,0.495718923,0.468045255,0.437874103,0.503857556,2
612,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.57560426,0.034393307,0.044038553,0.317944348,0.02801954,226,55,216,3,0.411629181,0.518304713,0.380632702,0.505613856,2
613,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.513870716,0.049691096,0.078864411,0.248150349,0.109423392,76,0,75,3,0.414648639,0.529197207,0.371314491,0.53718512,2
614,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.407818675,0.025298011,0.354562074,0.177309126,0.035012126,434,55,426,15,0.655251066,0.400047746,0.533106517,0.448844202,2
615,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.519617319,0.111052543,0.08057151,0.253167808,0.035590824,54,0,50,3,0.522246375,0.503922545,0.418531324,0.508264593,2
616,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.530447721,0.229678765,0.060233001,0.151726663,0.027913833,113,11,107,1,0.504858409,0.490303527,0.567114164,0.533683548,2
617,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.790817022,0.029519144,0.031017691,0.142222822,0.006423341,165,44,156,5,0.477344057,0.540299961,0.461084122,0.502983993,2
618,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.682572126,0.016887367,0.054492839,0.23757425,0.00847342,415,88,403,8,0.3988126,0.572631558,0.358000637,0.557880959,2
619,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.505487561,0.062075768,0.102921307,0.262125611,0.067389809,572,0,339,14,0.420064067,0.536848406,0.450280901,0.551795096,2
620,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.38707006,0.043507017,0.078840382,0.317261845,0.173320681,76,33,72,3,0.453985098,0.555137351,0.359527013,0.506460764,2
621,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.72599566,0.016150005,0.057947427,0.150114387,0.049792539,74,11,72,3,0.44651725,0.535082348,0.410811729,0.492620454,2
622,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.357135177,0.308914572,0.085476525,0.186340511,0.062133174,290,77,281,5,0.424191873,0.540226364,0.371622183,0.572008603,2
623,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.51100266,0.046170186,0.039815862,0.388241082,0.014770245,145,22,139,4,0.434056912,0.488996527,0.333675746,0.540383068,2
624,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.624790788,0.033844773,0.055271264,0.24483186,0.041261271,139,0,137,3,0.504803235,0.517857291,0.49941254,0.495730055,2
625,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.565298617,0.041748174,0.04677134,0.294597298,0.05158459,92,22,89,1,0.564511834,0.483031384,0.522342581,0.491460733,2
626,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.317880988,0.027532788,0.040608402,0.571263134,0.042714685,64,0,63,1,0.53667204,0.489996911,0.430680156,0.495472479,2
627,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.355792493,0.085247755,0.077340752,0.305869579,0.175749406,82,11,79,3,0.602112395,0.600744732,0.439588467,0.454027534,2
628,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.64936769,0.031800285,0.029571477,0.286142349,0.003118165,131,33,127,3,0.436489799,0.513464486,0.295053521,0.540355245,2
629,N,AGREEMENT,SUBJECTIVE,82,IRONIC,0.399310797,0.100723729,0.095381349,0.388845056,0.015739029,190,33,180,5,0.556677394,0.554379517,0.414161087,0.479467926,2
630,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.32394293,0.232989818,0.082714014,0.290140629,0.070212595,78,0,73,2,0.460619629,0.519641332,0.377560253,0.523726006,2
631,N+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.273670018,0.091381848,0.082222357,0.50699544,0.045730364,242,22,235,2,0.542615637,0.560193723,0.435806552,0.483542799,2
632,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.254990757,0.084642701,0.188648432,0.438483775,0.033234343,62,11,60,1,0.590555099,0.519407523,0.45207283,0.495026104,2
633,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.384118855,0.035093628,0.043771051,0.413061678,0.123954773,64,11,61,0,0.499986512,0.506272649,0.33735582,0.526632271,2
634,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.255140334,0.108980082,0.072206058,0.514561117,0.049112417,148,0,138,1,0.531757761,0.463357447,0.499661471,0.500985438,2
635,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.536746919,0.165211111,0.030080767,0.2365762,0.031385031,553,11,543,23,0.432123143,0.457555402,0.462159472,0.532304796,2
636,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.29553774,0.14247714,0.160301715,0.33173126,0.06995213,572,88,551,13,0.527007143,0.482194958,0.53351705,0.497093919,2
637,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.314207464,0.099279314,0.070743501,0.443607569,0.072162136,347,66,335,11,0.544024845,0.544649678,0.436554796,0.495906274,2
638,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.362652063,0.088257656,0.207237959,0.281659603,0.060192697,137,11,127,3,0.512547065,0.539551934,0.344999801,0.496154684,2
639,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.408256173,0.123755112,0.095347941,0.335060954,0.03757979,223,11,219,5,0.549561708,0.487866138,0.439366956,0.529591895,2
640,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.141650945,0.490588397,0.030827867,0.225463241,0.111469612,70,0,69,3,0.519279021,0.506585127,0.532418386,0.497538987,2
641,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.402547777,0.181814328,0.034699492,0.332673013,0.048265383,455,66,448,6,0.550740323,0.634176925,0.52448231,0.473184832,2
642,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.500957072,0.102549724,0.088045776,0.275016427,0.033431001,199,0,191,14,0.519392963,0.537594636,0.384769977,0.523464291,2
643,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.359406233,0.179584906,0.102412134,0.34370634,0.014890413,164,11,162,3,0.498167947,0.548692091,0.381507019,0.523452806,2
644,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.537300944,0.105416209,0.03385143,0.295622587,0.027808869,213,0,171,7,0.502562787,0.487948335,0.472531895,0.556217939,2
645,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.227837443,0.301839054,0.162426591,0.20191741,0.105979532,145,11,141,4,0.431597255,0.527343138,0.412259231,0.543181607,2
646,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.481348336,0.080740631,0.061233785,0.304697752,0.071979485,113,0,110,1,0.547473907,0.570140241,0.361262623,0.510570306,2
647,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.422713757,0.14644745,0.109372385,0.313451111,0.008015288,245,0,226,6,0.511287869,0.509316719,0.40572268,0.518393802,2
648,P,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.741379261,0.047729671,0.041345652,0.154954791,0.014590664,378,99,366,6,0.540691113,0.551019071,0.484502883,0.534494959,2
649,P,DISAGREEMENT,SUBJECTIVE,71,IRONIC,0.54252845,0.037320163,0.02235809,0.378248334,0.019544987,33,0,28,0,0.490496993,0.541283986,0.323989491,0.512708405,2
650,N,AGREEMENT,SUBJECTIVE,90,IRONIC,0.272866517,0.090316705,0.296076059,0.32933858,0.011402098,112,22,103,1,0.366033185,0.454761148,0.384637342,0.584147246,2
651,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.467505306,0.073518977,0.139114633,0.252676666,0.067184441,277,0,276,11,0.377988655,0.52449742,0.339057463,0.541143883,2
652,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.193606839,0.359180927,0.045964878,0.377037644,0.024209715,263,22,257,7,0.542188489,0.511338085,0.455455429,0.506489586,2
653,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.360777855,0.077744216,0.131113544,0.400112331,0.030252019,130,11,126,2,0.441475734,0.540093431,0.330925326,0.549121265,2
654,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.375303388,0.133585334,0.070689723,0.36653024,0.053891294,31,11,29,0,0.506113954,0.65175761,0.3943864,0.497859005,2
655,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.679850936,0.045799054,0.098298006,0.170092687,0.005959244,167,11,164,1,0.505469145,0.53368134,0.419107956,0.500149471,2
656,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.372701764,0.07651338,0.035256706,0.493847251,0.021680873,136,0,135,3,0.48783352,0.569496787,0.372184855,0.503831083,2
657,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.23796986,0.213779539,0.057523843,0.429409027,0.061317734,64,11,61,6,0.600274152,0.59092447,0.495293543,0.473097953,2
658,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.310151815,0.136128813,0.073698878,0.352340281,0.127680182,144,0,140,6,0.438904379,0.545062057,0.428896346,0.497312649,2
659,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.283225566,0.037856452,0.035864428,0.612695634,0.030357871,72,11,69,1,0.517736683,0.465806317,0.391579969,0.510769423,2
660,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.348509878,0.279816985,0.100882903,0.24234812,0.028442116,91,0,89,5,0.425955543,0.537299637,0.433050033,0.497712732,2
661,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.235145479,0.099074021,0.094848409,0.536288917,0.034643158,294,11,290,5,0.538088199,0.617600678,0.446029072,0.459781094,2
662,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.343432963,0.092268817,0.05031763,0.437964648,0.076015919,439,11,433,12,0.510943004,0.49856,0.390913319,0.526405617,2
663,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.213132307,0.07820271,0.066967577,0.593678415,0.04801894,313,11,303,13,0.496241366,0.480822526,0.378773549,0.508923318,2
664,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.426762402,0.063613988,0.151744485,0.341899991,0.015979085,280,99,270,6,0.536984105,0.496126814,0.491142719,0.491446433,2
665,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.673521876,0.051171295,0.072887801,0.191935062,0.010483935,283,0,276,6,0.516658543,0.465225119,0.466541419,0.511361471,2
666,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.576752484,0.125468999,0.068998888,0.209951743,0.018827874,91,11,89,2,0.515221918,0.556291224,0.382899373,0.505371875,2
667,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.829687119,0.008890131,0.026206108,0.133199513,0.002017032,229,0,227,20,0.368514251,0.461540889,0.386792703,0.552344259,2
668,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.851838827,0.006287117,0.017798111,0.12071763,0.003358335,123,0,119,6,0.545545121,0.457141159,0.482281177,0.47493044,2
669,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.158187449,0.172156274,0.169292569,0.376247168,0.12411651,110,0,108,3,0.543086064,0.558159357,0.447250868,0.482635288,2
670,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.222315729,0.116779894,0.087083951,0.51799953,0.055820897,421,66,411,19,0.569597853,0.539168783,0.5230446,0.462599128,2
671,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.158747315,0.06516061,0.10456273,0.649916828,0.021612544,206,77,191,16,0.606185324,0.500918789,0.479868954,0.472337454,2
672,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.55356431,0.076147787,0.066721581,0.279136002,0.024430366,139,0,138,1,0.557302529,0.521506338,0.480793584,0.49233856,2
673,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.305663586,0.110385448,0.119388014,0.432309896,0.032253109,264,0,261,4,0.656366491,0.509723955,0.502173792,0.447655251,2
674,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.363668978,0.197605669,0.058088146,0.315393239,0.065243989,66,0,64,2,0.461633198,0.541030275,0.368264792,0.52645293,2
675,N,AGREEMENT,SUBJECTIVE,82,IRONIC,0.688098848,0.025951993,0.061782546,0.212709859,0.011456742,158,55,151,1,0.488563241,0.503532763,0.418976927,0.525219148,2
676,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.363027871,0.065930977,0.10716974,0.442756921,0.021114482,567,0,565,16,0.544240273,0.567647213,0.440822664,0.491759281,2
677,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.307683736,0.329811424,0.063967481,0.241732001,0.056805372,374,88,365,13,0.483769899,0.464715939,0.383163702,0.550134369,2
678,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.70782584,0.069084883,0.08492101,0.120265327,0.017902909,231,0,228,11,0.503472906,0.578492833,0.366471468,0.487825748,2
679,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.369102091,0.17697081,0.096461959,0.322122872,0.035342302,819,0,726,25,0.529974832,0.528449859,0.375431033,0.573899694,2
680,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.154892296,0.120350115,0.203177541,0.456413031,0.065166973,104,0,100,3,0.574920751,0.550781405,0.428563636,0.532400029,2
681,P,AGREEMENT,OBJECTIVE,97,NONIRONIC,0.23458308,0.047673605,0.067221634,0.592229784,0.058291901,79,11,77,2,0.54649294,0.553183343,0.493519858,0.505008446,2
682,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.557295918,0.045058057,0.038310673,0.293544769,0.065790609,285,0,271,20,0.517076697,0.560746934,0.388567059,0.524438892,2
683,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.222480401,0.116506964,0.074518695,0.498754621,0.087739319,176,33,166,2,0.486818402,0.471665917,0.459320352,0.507761255,2
684,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.54304862,0.056078054,0.058829062,0.29020524,0.051839001,142,11,140,6,0.507759568,0.506666019,0.444817097,0.511417656,2
685,P,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.451821774,0.149639383,0.068586946,0.275245607,0.054706302,179,0,176,7,0.512173698,0.494970514,0.431926617,0.5159005,2
686,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.294309855,0.128388688,0.122353405,0.434426695,0.020521324,55,0,54,2,0.532712755,0.462124667,0.529420842,0.517802987,2
687,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.367108345,0.315980315,0.053710327,0.240734562,0.022466455,157,33,152,3,0.573946527,0.568253676,0.542541922,0.469696283,2
688,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.533545256,0.079914235,0.064418316,0.292559803,0.029562403,282,33,276,10,0.479154846,0.607319663,0.37702295,0.512117405,2
689,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.078220986,0.687075078,0.126101002,0.097175963,0.011426997,92,0,91,4,0.540338815,0.490080462,0.455871646,0.504397523,2
690,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.229928255,0.0798117,0.039552145,0.582712054,0.067995779,469,22,451,14,0.560666104,0.486122568,0.466657362,0.455668661,2
691,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.539354563,0.168202147,0.04338704,0.236251533,0.012804743,123,44,116,3,0.544732247,0.510051443,0.458573095,0.51785845,2
692,P+,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.243733957,0.186121285,0.060315091,0.450671017,0.059158657,252,22,245,12,0.506510349,0.5374785,0.415803453,0.493938874,2
693,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.247742742,0.177662998,0.082691386,0.461144745,0.030758124,320,154,304,10,0.591524934,0.498153017,0.474862103,0.479801307,2
694,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.424318016,0.136294246,0.049260318,0.358302593,0.031824857,129,11,126,4,0.606259172,0.515064481,0.607137173,0.434843887,2
695,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.560474515,0.033811886,0.229065269,0.168016136,0.008632164,253,0,249,14,0.526426924,0.447637312,0.579293272,0.522704472,2
